VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.146066e+00 5.327690e+00 9.999991e-01 9.999856e-01 1.000006e+00 9.999987e-01 1.195224e+00 3 0 4.072195e-05 9.123608e-05 -1.351053e-05 -4.898800e-05 -1.047466e-04
2.911612e+00 5.094306e+00 9.999972e-01 9.999405e-01 1.000026e+00 9.999961e-01 1.195209e+00 3 0 1.030255e-04 1.742325e-04 -3.728327e-05 -7.660317e-05 -2.115158e-04
2.896066e+00 5.345301e+00 9.999989e-01 9.999771e-01 1.000008e+00 9.999984e-01 1.195220e+00 3 0 4.452904e-05 1.462934e-04 -1.483980e-05 -7.050223e-05 -1.611332e-04
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.146066e+00 5.327690e+00 9.999989e-01 9.999865e-01 1.000006e+00 9.999984e-01 1.195224e+00 3 0 3.507583e-05 4.144328e-05 -1.113589e-05 -1.783538e-05 -5.257916e-05
3.134515e+00 5.578575e+00 9.999995e-01 9.999951e-01 1.000002e+00 9.999993e-01 1.195227e+00 3 0 1.377082e-05 3.400883e-05 -3.867590e-06 -1.612296e-05 -3.787642e-05
2.896066e+00 5.345301e+00 9.999985e-01 9.999785e-01 1.000008e+00 9.999980e-01 1.195221e+00 3 0 3.672178e-05 6.559397e-05 -1.150863e-05 -2.514568e-05 -7.710261e-05
2.884515e+00 5.596031e+00 9.999994e-01 9.999923e-01 1.000002e+00 9.999992e-01 1.195226e+00 3 0 1.514050e-05 5.411818e-05 -4.286509e-06 -2.304335e-05 -5.840469e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.134515e+00 5.578575e+00 9.999995e-01 9.999954e-01 1.000002e+00 9.999993e-01 1.195227e+00 3 0 1.162291e-05 1.453185e-05 -3.063142e-06 -5.273937e-06 -1.759500e-05
3.127402e+00 5.829117e+00 9.999998e-01 9.999984e-01 1.000000e+00 9.999997e-01 1.195228e+00 3 0 4.340734e-06 1.175500e-05 -9.602654e-07 -4.753816e-06 -1.271526e-05
2.884515e+00 5.596031e+00 9.999993e-01 9.999928e-01 1.000002e+00 9.999990e-01 1.195226e+00 3 0 1.217830e-05 2.289107e-05 -3.162693e-06 -7.387595e-06 -2.605376e-05
2.877402e+00 5.846477e+00 9.999997e-01 9.999976e-01 1.000001e+00 9.999996e-01 1.195228e+00 3 0 4.799339e-06 1.855719e-05 -1.079029e-06 -6.751492e-06 -1.963622e-05
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.127402e+00 5.829117e+00 9.999998e-01 9.999986e-01 1.000000e+00 9.999997e-01 1.195228e+00 3 0 3.585503e-06 4.732308e-06 -7.164615e-07 -1.350618e-06 -5.448769e-06
3.125000e+00 6.079299e+00 9.999999e-01 9.999995e-01 1.000000e+00 9.999999e-01 1.195228e+00 3 0 1.276882e-06 3.773730e-06 -1.883892e-07 -1.217642e-06 -3.962119e-06
2.877402e+00 5.846477e+00 9.999997e-01 9.999977e-01 1.000001e+00 9.999996e-01 1.195228e+00 3 0 3.760112e-06 7.414442e-06 -7.386358e-07 -1.877659e-06 -8.153078e-06
2.875000e+00 6.096626e+00 9.999999e-01 9.999993e-01 1.000000e+00 9.999998e-01 1.195228e+00 3 0 1.419868e-06 5.906349e-06 -2.175765e-07 -1.718716e-06 -6.123925e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.125000e+00 6.079299e+00 9.999999e-01 9.999996e-01 1.000000e+00 9.999999e-01 1.195228e+00 3 0 1.030865e-06 1.434464e-06 -1.243214e-07 -2.754382e-07 -1.558785e-06
3.127402e+00 6.329117e+00 1.000000e+00 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 3 0 3.511601e-07 1.127797e-06 -1.863913e-08 -2.510948e-07 -1.146436e-06
2.875000e+00 6.096626e+00 9.999999e-01 9.999993e-01 1.000000e+00 9.999998e-01 1.195228e+00 3 0 1.082025e-06 2.232996e-06 -1.276144e-07 -3.779393e-07 -2.360611e-06
2.877402e+00 6.346477e+00 1.000000e+00 9.999998e-01 1.000000e+00 9.999999e-01 1.195229e+00 3 0 3.927035e-07 1.748277e-06 -2.426002e-08 -3.516810e-07 -1.772537e-06
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.127402e+00 6.329117e+00 1.000000e+00 9.999999e-01 1.000000e+00 9.999999e-01 1.195229e+00 3 0 2.767093e-07 4.059358e-07 -5.163015e-09 -3.092601e-08 -4.110988e-07
3.134515e+00 6.578575e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 9.051436e-08 3.147087e-07 6.348667e-09 -3.067235e-08 -3.083600e-07
2.877402e+00 6.346477e+00 1.000000e+00 9.999998e-01 1.000000e+00 9.999999e-01 1.195229e+00 3 0 2.906830e-07 6.268611e-07 -4.933841e-09 -4.010237e-08 -6.317950e-07
2.884515e+00 6.596031e+00 1.000000e+00 9.999999e-01 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.017754e-07 4.825375e-07 5.848755e-09 -4.201194e-08 -4.766888e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.134515e+00 6.578575e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 6.951459e-08 1.076387e-07 7.966107e-09 7.407067e-09 -9.967257e-08
3.146066e+00 6.827690e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.193850e-08 8.230128e-08 5.060692e-09 4.906862e-09 -7.724059e-08
2.884515e+00 6.596031e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 7.307558e-08 1.645580e-07 8.415460e-09 1.154452e-08 -1.561426e-07
2.896066e+00 6.845301e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.479168e-08 1.246063e-07 5.285968e-09 7.363269e-09 -1.193204e-07
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.146066e+00 6.827690e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.639630e-08 2.685668e-08 4.729311e-09 6.675987e-09 -2.212737e-08
3.161612e+00 7.076488e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 5.019794e-09 2.025523e-08 2.189242e-09 5.139187e-09 -1.806599e-08
2.896066e+00 6.845301e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.724458e-08 4.055225e-08 4.966296e-09 9.752687e-09 -3.558595e-08
2.911612e+00 7.094306e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 5.697347e-09 3.022519e-08 2.356580e-09 7.388159e-09 -2.786861e-08
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.161612e+00 7.076488e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.645173e-09 6.333091e-09 1.863442e-09 2.949363e-09 -4.469649e-09
3.180554e+00 7.325009e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.088998e-09 4.711324e-09 7.521154e-10 2.291174e-09 -3.959209e-09
2.911612e+00 7.094306e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.834717e-09 9.421926e-09 1.956920e-09 4.263122e-09 -7.465006e-09
2.930554e+00 7.343075e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.240390e-09 6.916717e-09 8.235941e-10 3.274456e-09 -6.093123e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.180554e+00 7.325009e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 7.670988e-10 1.417035e-09 6.042806e-10 1.017276e-09 -8.127541e-10
3.202165e+00 7.573301e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.249435e-10 1.039512e-09 2.231605e-10 7.831895e-10 -8.163516e-10
2.930554e+00 7.343075e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 8.070462e-10 2.072852e-09 6.355960e-10 1.466036e-09 -1.437256e-09
2.952165e+00 7.591646e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.568843e-10 1.499501e-09 2.475784e-10 1.117767e-09 -1.251922e-09
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.202165e+00 7.573301e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.534620e-10 3.017204e-10 1.712936e-10 3.008224e-10 -1.304268e-10
3.225614e+00 7.821424e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 4.438521e-11 2.181157e-10 5.904274e-11 2.280471e-10 -1.590729e-10
2.952165e+00 7.591646e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 1.614287e-10 4.334218e-10 1.805727e-10 4.333642e-10 -2.528491e-10
2.975614e+00 7.840065e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 5.077660e-11 3.090191e-10 6.624211e-11 3.255049e-10 -2.427770e-10
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.225614e+00 7.821424e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 2.926160e-11 6.107697e-11 4.350050e-11 7.875124e-11 -1.757647e-11
3.250000e+00 8.069446e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 8.394432e-12 4.387551e-11 1.419849e-11 5.931503e-11 -2.967703e-11
2.975614e+00 7.840065e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 3.079419e-11 8.616694e-11 4.598675e-11 1.134883e-10 -4.018020e-11
3.000000e+00 8.088388e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.195229e+00 3 0 9.642761e-12 6.103415e-11 1.610591e-11 8.473344e-11 -4.492824e-11
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.500000e+00 4.783543e-02 1.000014e+00 1.019554e+00 1.070437e+00 1.000020e+00 1.249375e+00 3 0 -6.857780e-02 -1.290278e-02 -2.032017e-01 4.976713e-02 -1.902989e-01
3.524386e+00 2.956149e-01 9.996347e-01 1.014321e+00 1.077695e+00 9.994931e-01 1.250881e+00 3 0 -4.899316e-02 -1.655333e-02 -2.240083e-01 5.201009e-02 -2.074550e-01
3.250000e+00 6.944628e-02 9.988074e-01 1.036335e+00 1.121313e+00 9.982680e-01 1.290790e+00 3 0 -7.103170e-02 -3.152082e-02 -2.074145e-01 7.235841e-02 -1.758937e-01
3.274386e+00 3.174430e-01 9.985520e-01 1.026092e+00 1.133752e+00 9.979119e-01 1.292770e+00 3 0 -5.144238e-02 -3.653200e-02 -2.288643e-01 7.511914e-02 -1.923323e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.524386e+00 2.956149e-01 9.998391e-01 1.014401e+00 1.077843e+00 9.997775e-01 1.250968e+00 3 0 -4.984104e-02 -2.176349e-02 -2.273151e-01 3.381222e-02 -2.055517e-01
3.547835e+00 5.434639e-01 9.995369e-01 1.007658e+00 1.080825e+00 9.993582e-01 1.248984e+00 3 0 -2.476809e-02 -2.534213e-02 -2.357711e-01 3.556955e-02 -2.104290e-01
3.274386e+00 3.174430e-01 9.986386e-01 1.026277e+00 1.134306e+00 9.980268e-01 1.293205e+00 3 0 -5.274365e-02 -4.635544e-02 -2.332068e-01 4.455188e-02 -1.868514e-01
3.297835e+00 5.654934e-01 9.985891e-01 1.013164e+00 1.139417e+00 9.979655e-01 1.289027e+00 3 0 -2.762533e-02 -5.105528e-02 -2.419680e-01 4.637905e-02 -1.909127e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.547835e+00 5.434639e-01 9.996954e-01 1.007640e+00 1.081051e+00 9.995785e-01 1.249075e+00 3 0 -2.486949e-02 -2.625559e-02 -2.393041e-01 1.509791e-02 -2.130485e-01
3.569446e+00 7.914685e-01 9.995026e-01 1.000514e+00 1.079421e+00 9.993126e-01 1.244012e+00 3 0 1.471913e-03 -2.968391e-02 -2.343248e-01 1.495837e-02 -2.046409e-01
3.297835e+00 5.654934e-01 9.986477e-01 1.013158e+00 1.140054e+00 9.980413e-01 1.289414e+00 3 0 -2.779918e-02 -5.242805e-02 -2.466058e-01 1.266451e-02 -1.941777e-01
3.319446e+00 8.136770e-01 9.987979e-01 9.993686e-01 1.137204e+00 9.982676e-01 1.279841e+00 3 0 -1.434346e-03 -5.694292e-02 -2.415299e-01 1.189424e-02 -1.845869e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.569446e+00 7.914685e-01 9.996070e-01 1.000405e+00 1.079672e+00 9.994564e-01 1.244080e+00 3 0 2.146770e-03 -2.600670e-02 -2.375393e-01 -4.269637e-03 -2.115326e-01
3.588388e+00 1.039710e+00 9.995317e-01 9.940339e-01 1.073841e+00 9.993551e-01 1.236821e+00 3 0 2.547391e-02 -2.857297e-02 -2.199975e-01 -5.856267e-03 -1.914245e-01
3.319446e+00 8.136770e-01 9.988287e-01 9.991784e-01 1.137813e+00 9.983025e-01 1.280118e+00 3 0 -4.467716e-04 -4.951134e-02 -2.457539e-01 -1.937817e-02 -1.962426e-01
3.338388e+00 1.062070e+00 9.991349e-01 9.869355e-01 1.127642e+00 9.987530e-01 1.266738e+00 3 0 2.290537e-02 -5.283666e-02 -2.277302e-01 -2.190405e-02 -1.748936e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.588388e+00 1.039710e+00 9.995776e-01 9.938597e-01 1.074072e+00 9.994161e-01 1.236855e+00 3 0 2.672924e-02 -2.139781e-02 -2.225569e-01 -2.125162e-02 -2.011591e-01
3.603934e+00 1.288260e+00 9.996063e-01 9.891069e-01 1.065051e+00 9.994600e-01 1.228523e+00 3 0 4.372691e-02 -2.275301e-02 -1.952291e-01 -2.354781e-02 -1.724761e-01
3.338388e+00 1.062070e+00 9.991205e-01 9.866150e-01 1.128153e+00 9.987221e-01 1.266896e+00 3 0 2.475216e-02 -3.885618e-02 -2.310541e-01 -4.645077e-02 -1.921979e-01
3.353934e+00 1.310740e+00 9.995137e-01 9.776110e-01 1.112375e+00 9.992969e-01 1.251735e+00 3 0 4.180822e-02 -4.050549e-02 -2.029495e-01 -4.973335e-02 -1.624440e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.603934e+00 1.288260e+00 9.995961e-01 9.889085e-01 1.065233e+00 9.994416e-01 1.228527e+00 3 0 4.524401e-02 -1.385801e-02 -1.969616e-01 -3.355597e-02 -1.831036e-01
3.615485e+00 1.537178e+00 9.997016e-01 9.861955e-01 1.054366e+00 9.995923e-01 1.220216e+00 3 0 5.429940e-02 -1.409461e-02 -1.638790e-01 -3.579026e-02 -1.497844e-01
3.353934e+00 1.310740e+00 9.994391e-01 9.772397e-01 1.112756e+00 9.991797e-01 1.251796e+00 3 0 4.404824e-02 -2.353976e-02 -2.051184e-01 -6.487663e-02 -1.815786e-01
3.365485e+00 1.559747e+00 9.998446e-01 9.722884e-01 1.093723e+00 9.997705e-01 1.236855e+00 3 0 5.320347e-02 -2.361358e-02 -1.710809e-01 -6.804665e-02 -1.474673e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.615485e+00 1.537178e+00 9.996438e-01 9.860121e-01 1.054489e+00 9.995069e-01 1.220203e+00 3 0 5.574742e-02 -5.334311e-03 -1.647574e-01 -4.011181e-02 -1.594230e-01
3.622598e+00 1.786511e+00 9.997966e-01 9.853043e-01 1.043142e+00 9.997230e-01 1.212766e+00 3 0 5.709319e-02 -4.864999e-03 -1.302145e-01 -4.172347e-02 -1.253495e-01
3.365485e+00 1.559747e+00 9.997127e-01 9.719445e-01 1.093965e+00 9.995728e-01 1.236855e+00 3 0 5.535384e-02 -7.338064e-03 -1.720638e-01 -7.330727e-02 -1.647257e-01
3.372598e+00 1.809132e+00 1.000076e+00 9.709361e-01 1.074110e+00 1.000101e+00 1.223688e+00 3 0 5.683019e-02 -6.373243e-03 -1.365147e-01 -7.566047e-02 -1.301414e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.622598e+00 1.786511e+00 9.997037e-01 9.851629e-01 1.043211e+00 9.995891e-01 1.212751e+00 3 0 5.822843e-02 2.322620e-03 -1.303719e-01 -4.110459e-02 -1.326945e-01
3.625000e+00 2.036286e+00 9.998769e-01 9.860777e-01 1.032523e+00 9.998331e-01 1.206690e+00 3 0 5.350070e-02 3.011118e-03 -9.797996e-02 -4.189627e-02 -1.009911e-01
3.372598e+00 1.809132e+00 9.998999e-01 9.706755e-01 1.074233e+00 9.998427e-01 1.223668e+00 3 0 5.851488e-02 6.486703e-03 -1.364918e-01 -7.254408e-02 -1.429785e-01
3.375000e+00 2.058925e+00 1.000201e+00 9.728024e-01 1.055587e+00 1.000279e+00 1.213157e+00 3 0 5.392598e-02 7.801352e-03 -1.031732e-01 -7.379067e-02 -1.109746e-01
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.625000e+00 2.036286e+00 9.997657e-01 9.859901e-01 1.032550e+00 9.996745e-01 1.206685e+00 3 0 5.421029e-02 7.854043e-03 -9.764904e-02 -3.771647e-02 -1.055031e-01
3.622598e+00 2.286511e+00 9.999359e-01 9.879640e-01 1.023293e+00 9.999135e-01 1.202155e+00 3 0 4.572945e-02 8.388842e-03 -6.983667e-02 -3.777895e-02 -7.822552e-02
3.375000e+00 2.058925e+00 1.000000e+00 9.726483e-01 1.055627e+00 9.999886e-01 1.213147e+00 3 0 5.496833e-02 1.594925e-02 -1.024492e-01 -6.488595e-02 -1.183984e-01
3.372598e+00 2.309132e+00 1.000240e+00 9.767591e-01 1.039555e+00 1.000334e+00 1.205506e+00 3 0 4.659438e-02 1.705264e-02 -7.386502e-02 -6.515877e-02 -9.091766e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.622598e+00 2.286511e+00 9.998234e-01 9.879281e-01 1.023292e+00 9.997542e-01 1.202161e+00 3 0 4.602363e-02 1.079803e-02 -6.924331e-02 -3.163053e-02 -8.004134e-02
3.615485e+00 2.537178e+00 9.999736e-01 9.903831e-01 1.015842e+00 9.999648e-01 1.199051e+00 3 0 3.609149e-02 1.099490e-02 -4.714944e-02 -3.119218e-02 -5.814434e-02
3.372598e+00 2.309132e+00 1.000037e+00 9.767049e-01 1.039545e+00 1.000045e+00 1.205520e+00 3 0 4.701367e-02 2.053470e-02 -7.278026e-02 -5.329756e-02 -9.331496e-02
3.365485e+00 2.559747e+00 1.000221e+00 9.816449e-01 1.026694e+00 1.000309e+00 1.200462e+00 3 0 3.713562e-02 2.114506e-02 -5.009003e-02 -5.292568e-02 -7.123509e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.615485e+00 2.537178e+00 9.998728e-01 9.903877e-01 1.015823e+00 9.998227e-01 1.199067e+00 3 0 3.606047e-02 1.138458e-02 -4.647280e-02 -2.450444e-02 -5.785737e-02
3.603934e+00 2.788260e+00 9.999939e-01 9.928497e-01 1.010220e+00 9.999922e-01 1.197109e+00 3 0 2.647945e-02 1.124056e-02 -3.013344e-02 -2.382717e-02 -4.137400e-02
3.365485e+00 2.559747e+00 1.000040e+00 9.816663e-01 1.026658e+00 1.000051e+00 1.200498e+00 3 0 3.707087e-02 2.093085e-02 -4.892057e-02 -4.057024e-02 -6.985141e-02
3.353934e+00 2.810740e+00 1.000175e+00 9.865136e-01 1.017071e+00 1.000245e+00 1.197468e+00 3 0 2.749300e-02 2.101371e-02 -3.215426e-02 -3.988016e-02 -5.316798e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.603934e+00 2.788260e+00 9.999119e-01 9.928795e-01 1.010194e+00 9.998770e-01 1.197131e+00 3 0 2.624703e-02 1.027406e-02 -2.949731e-02 -1.763747e-02 -3.977136e-02
3.588388e+00 3.039710e+00 1.000002e+00 9.950355e-01 1.006244e+00 1.000003e+00 1.196012e+00 3 0 1.812532e-02 9.896814e-03 -1.820964e-02 -1.693444e-02 -2.810646e-02
3.353934e+00 2.810740e+00 1.000028e+00 9.865798e-01 1.017026e+00 1.000036e+00 1.197516e+00 3 0 2.713215e-02 1.846903e-02 -3.108756e-02 -2.875965e-02 -4.955659e-02
3.338388e+00 3.062070e+00 1.000123e+00 9.907493e-01 1.010329e+00 1.000171e+00 1.195901e+00 3 0 1.897884e-02 1.815516e-02 -1.951643e-02 -2.800600e-02 -3.767158e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.588388e+00 3.039710e+00 9.999406e-01 9.950759e-01 1.006219e+00 9.999171e-01 1.196035e+00 3 0 1.780898e-02 8.256223e-03 -1.768258e-02 -1.182859e-02 -2.593881e-02
3.569446e+00 3.291469e+00 1.000003e+00 9.967764e-01 1.003606e+00 1.000004e+00 1.195463e+00 3 0 1.159541e-02 7.784799e-03 -1.038776e-02 -1.122926e-02 -1.817256e-02
3.338388e+00 3.062070e+00 1.000013e+00 9.908321e-01 1.010287e+00 1.000017e+00 1.195951e+00 3 0 1.849846e-02 1.459581e-02 -1.865156e-02 -1.903108e-02 -3.324738e-02
3.319446e+00 3.313677e+00 1.000077e+00 9.940672e-01 1.005903e+00 1.000107e+00 1.195214e+00 3 0 1.223808e-02 1.407625e-02 -1.118233e-02 -1.836987e-02 -2.525858e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.569446e+00 3.291469e+00 9.999605e-01 9.968166e-01 1.003584e+00 9.999449e-01 1.195484e+00 3 0 1.128237e-02 6.016002e-03 -9.992892e-03 -7.399278e-03 -1.600889e-02
3.547835e+00 3.543464e+00 1.000001e+00 9.980419e-01 1.001963e+00 1.000001e+00 1.195234e+00 3 0 6.936434e-03 5.564570e-03 -5.582406e-03 -6.953916e-03 -1.114698e-02
3.319446e+00 3.313677e+00 1.000001e+00 9.941463e-01 1.005868e+00 1.000001e+00 1.195258e+00 3 0 1.176780e-02 1.049685e-02 -1.054596e-02 -1.176371e-02 -2.104282e-02
3.297835e+00 3.565493e+00 1.000042e+00 9.964412e-01 1.003178e+00 1.000058e+00 1.194998e+00 3 0 7.375499e-03 9.942261e-03 -6.036149e-03 -1.126075e-02 -1.597841e-02
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.547835e+00 3.543464e+00 9.999737e-01 9.980756e-01 1.001947e+00 9.999633e-01 1.195250e+00 3 0 6.676368e-03 4.011834e-03 -5.311867e-03 -4.316457e-03 -9.323701e-03
3.524386e+00 3.795615e+00 9.999986e-01 9.988881e-01 1.001004e+00 9.999980e-01 1.195165e+00 3 0 3.879100e-03 3.645971e-03 -2.819543e-03 -4.020608e-03 -6.465513e-03
3.297835e+00 3.565493e+00 9.999940e-01 9.965055e-01 1.003153e+00 9.999914e-01 1.195033e+00 3 0 6.987842e-03 6.925957e-03 -5.607120e-03 -6.789253e-03 -1.253308e-02
3.274386e+00 3.817443e+00 1.000019e+00 9.980042e-01 1.001608e+00 1.000027e+00 1.194994e+00 3 0 4.153441e-03 6.446725e-03 -3.062539e-03 -6.447566e-03 -9.509264e-03
VARIABLES = "X", "Y", "ro", "u", "v", "pre", "Ma", "PART", "IMEX", "Ux", "Uy", "Vx", "Vy", "Vort" 
ZONE I=2, J=2, DATAPACKING=POINT
3.524386e+00 3.795615e+00 9.999825e-01 9.989129e-01 1.000994e+00 9.999756e-01 1.195177e+00 3 0 3.689049e-03 2.460481e-03 -2.649189e-03 -2.345891e-03 -5.109671e-03
3.500000e+00 4.047835e+00 9.999973e-01 9.994103e-01 1.000482e+00 9.999962e-01 1.195165e+00 3 0 2.026609e-03 2.199679e-03 -1.334965e-03 -2.167993e-03 -3.534643e-03
3.274386e+00 3.817443e+00 9.999911e-01 9.980505e-01 1.001591e+00 9.999874e-01 1.195019e+00 3 0 3.872009e-03 4.210642e-03 -2.796347e-03 -3.653853e-03 -7.006988e-03
